"title","URL","unitprice","area","year","direction","decoration","category","bedroom","hall","lavatory","storey","totalstorey","elevator","property","community","far","parkinglot","greening","fee","admdist","secdist","address","subway","school","convenience","sellingpoint","opinion"
"电梯中区 不对电梯井 厅很亮堂 南面无遮挡 动迁房交易税少","https://shanghai.anjuke.com/prop/view/A1593031493?from=filter&spread=filtersearch_p&region_ids=5&position=2512&kwtype=filter&now_time=1552813925",48387,62,8,"南","精装修","普通住宅",2,1,1,"中层",28,"有","其他","馨宁公寓",2.5,NA,0.35,0.6,"徐汇","长桥","华发路406弄,华发路368弄",TRUE,TRUE,TRUE,"本人实地拍摄，确保房源真实、有效，房东诚意出售，看房随时，价格可谈！①地段介绍：未来徐汇南滨江地段，未来15、19、23号地铁沿线，华泾公园，华育！②房源详情：2011年房龄，小区花园位置，精装修，带固定车位！③产证面积；62平，2房1厅1卫，全南户型，四梯十二户④挂牌价格：300万（满五惟一，税费各付，买家只需契税）","特色
                                                            
                    
                    
                                            【附近学校】小区位于华发路，紧邻徐汇中学初中部和高中部，教学质量是很棒的，还有华泾小学、果果幼儿园，都是公办学校
                    
                    
                    
                "
"华悦家园 总代10套 500到700万挑选 这套精装 有车位","https://shanghai.anjuke.com/prop/view/A1604806417?from=filter-saleMetro&spread=filtersearch_p&region_ids=5&position=2513&kwtype=filter&now_time=1552813925",63673,91.1,4,"南","精装修","普通住宅",2,2,0,"中层",30,"有","商品房","华悦家园",1.8,800,0.4,1.2,"徐汇","漕河泾","虹漕路19弄",TRUE,FALSE,FALSE,"华悦家园总代10套户型有1房2房3房楼层位置可挑选总价1房300到450万左右总价2房500到700万左右总价3房600到800万左右看房随时多套钥匙房。","特色
                                            【小区户型】小区一房是卧室朝南,厅朝南,两房为双南厅南或一南一北 厅南北直通，三房是一南两北，厅南北通，都是高层
                                                                                    【房屋品质】一期2014年竣工动迁房，人车分流，板房，防水、防潮,隔音效果好
                    
                    
                                            【轨道交通】小区门口地铁12号线虹漕路站，可转乘一号线等，门口92.92B等三站到徐家汇内环
                    
                    
                    
                    
                "
"亚都国际名园 两房两厅两卫 高区全南厨卫全明  满五年无个税","https://shanghai.anjuke.com/prop/view/A1602846729?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=5&position=2514&kwtype=filter&now_time=1552813925",88751,112.5,14,"南","精装修","普通住宅",2,2,2,"中层",32,"有","商品房","亚都国际名园",3.5,200,0.35,2.5,"徐汇","徐家汇","南丹东路300弄",TRUE,TRUE,FALSE,"推荐理由：1.房型正气：产证面积112平米，2房2厅2卫，全南，全明户型2.精致装修：精装修，3.采光充足：前后无遮挡4.得房虑高：得房虑0.81Part","特色
                                            【小区户型】小区共三排8个号，面积64平一房，112平~121平两房，141~154平方米三房，少许户型顶楼复式
                                                                【小区设施】小区有室内会所，有室内游泳池、健身房，还有 室外网球场，室外儿童乐园，很多小朋友都在这里玩耍。
                                        
                    
                                            【轨道交通】小区向北乘3站到静安寺，4站到南京西路站，向西步行仅70米就是可地铁1号线、9号线、11号线徐家汇站
                    
                                            【附近学校】对口徐汇区重点光启小学，徐汇中学，第四中学，蓓蕾幼儿园。
                    
                    
                    
                "
"宛平南苑 近徐家汇公园 豪装三房 南北通 房东诚售满五随看","https://shanghai.anjuke.com/prop/view/A1608366679?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=5&position=2515&kwtype=filter&now_time=1552813925",88655,144.4,14,"南北","精装修","普通住宅",3,2,2,"低层",13,"有","商品房","宛平南苑",NA,50,0.3,0.5,"徐汇","徐家汇","宛平南路300弄",TRUE,TRUE,TRUE,"所有房源：真实价格；每周上新；真实有效房屋基本概况：1、产证面积：146.2平米，3房2厅2卫2、税费情况：满五年名下一套，无抵押无贷款3、装修状态：此房买进自己装修的，豪装，附送真实照片，目前自住。4、该房户型：3房2厅2卫，客厅方正，房间无拐角，房间大气，主卧朝南厅朝南，户型方正，无任何斜角","特色
                                            【小区户型】小区一共两栋楼，两梯三户，主推大户型，全南两房和南北通三房为主。
                                                            
                                            【生活配套】小区向东300米就是家乐福超市，向西800米就是港汇美罗城，逛街购物看电影非常方便。
                    
                                            【轨道交通】小区向西800米就是徐家汇地铁站，可乘坐1、9、11号线，1号线可直达南京西路步行街，非常方便。
                    
                                            【附近学校】小区对口光启小学、徐汇中学，都是徐汇区重点学校。
                    
                    
                    
                "
"你一眼就看到这套房子，相信这只是开始，来电即可看房，动迁无税","https://shanghai.anjuke.com/prop/view/A1606243122?from=filter&spread=filtersearch_p&region_ids=5&position=2516&kwtype=filter&now_time=1552813925",33638,83.2,23,"南北","精装修","普通住宅",2,1,1,"中层",6,"无","商品房","紫阳花苑",NA,260,0.4,0.4,"徐汇","华泾","龙吟路455弄",FALSE,TRUE,FALSE,"1、房源位置：紫阳花苑【龙吟路455弄】2、产证信息：面积83.24平米，产权两个，无户口，学籍未用。3、本案售价：房东挂牌245万，根据付款方式，看中也可以谈。4、户型介绍：南北两室两厅一，房型正气，小区花园附近，楼层适中，采光无遮挡。5、税费：此房产证满五年，且唯一，税费少，无抵押，无纠纷","特色
                                                            
                    
                    
                                            【附近学校】对口徐汇区重点中学紫阳中学，一级幼儿园果果幼儿园。师资力量雄厚
                    
                                            【居民素质】小区租住比例是3：7，大部分都是业主自住，出租群体以学生家长为主！
                    
                    
                "
"小童优选 龙州小区大一房 2楼钥匙房随时看 业主诚心出售好谈","https://shanghai.anjuke.com/prop/view/A1609069932?from=filter&spread=filtersearch_p&region_ids=5&position=2517&kwtype=filter&now_time=1552813925",52727,55,23,"南","简单装修","普通住宅",1,1,1,"低层",6,"无","商品房","龙州小区(东区)",NA,NA,0.35,0.8,"徐汇","长桥","罗秀路1095弄,龙州路450弄1-62号",FALSE,TRUE,FALSE,"郑重*：所有房源真实有效、房源每周跟新1、房屋坐落：靠近龙州小区龙州路门2、产证信息：产证建筑面积：55平3、房型介绍：朝南采光OK4、装修情况：简单装修5、周边交通：公交：50、56、867、131、731、755b线；","特色
                                            【小区户型】小区六层建筑，面积一房的一般分为49平，55平，两房的60平,6平和78平的49平的两室户，三房很少
                                                            
                    
                    
                                            【附近学校】对口的上海实验小学，出门又拐有300米就到达小学，对口的中学也就在附近
                    
                    
                    
                "
"不是钓鱼价  之前我帮业主一手买进的 南北大户型 看房方便！","https://shanghai.anjuke.com/prop/view/A1611589866?from=filter-saleMetro&spread=filtersearch_p&region_ids=5&position=2518&kwtype=filter&now_time=1552813925",118090,199,3,"南","豪华装修","普通住宅",3,2,3,"低层",18,"有","商品房","云锦东方(一期)",2.5,785,0.52,7.8,"徐汇","龙华","龙兰路388弄",FALSE,FALSE,TRUE,"房源描述.1.面积户型.199平三室二厅三卫.主卧朝南带衣帽间独立卫浴.次卧朝南带卫生间.一个次卧朝北厨房朝北采光良好.2.产权情况.产权一人无抵押无户口.满二唯一看房有钥匙.3.核心卖点：此房是满两年的，税费少，采光无遮挡，开发商统一装修看房约4.装修描述：业主一手买进后长期空关，开发商统一精装无甲醛干扰；小区主力户型为200平三房245平268平四房，居住层次统一，均为企业家、明星艺人、社会里有影响力的人群；适合婚房、改善生活。","特色
                                            【小区户型】都是1梯1户电梯刷卡入户精装交付。200平的3房2南1北，245和265的4房2南2北。
                                                                【小区设施】东航集团打造豪宅项目。会所只对业主开放 包含恒温泳池 健身房 儿童游乐场等。人车风流车位配比1:2
                                                                【房屋品质】东航物业 管家式服务 45%的绿化率 干挂石材的外立面 德国Gaggenau电器，Duravit洁具
                    
                    
                    
                    
                    
                    
                "
"新上笋盘楼层2楼,出门即是康健园,售后公房,满五近地鉄。","https://shanghai.anjuke.com/prop/view/A1615780211?from=filter-saleMetro&spread=filtersearch_p&region_ids=5&position=2519&kwtype=filter&now_time=1552813925",74212,53.9,14,"南北","精装修","普通住宅",2,1,1,"中层",6,"无","商品房","文馨苑",1.1,200,0.35,1.23,"徐汇","康健","冠生园路411弄1-13号",FALSE,TRUE,TRUE,"《房源介绍》：①，房屋地址：冠生园路411弄②：产权信息：满五年，售后公房，产权人1个，没有抵押，没有贷款，学籍户口未用！③：房型介绍：一房朝南，一房朝北，厨卫朝南全明户型精装修的。④：楼层介绍：总高6楼3楼⑤：装修情况：房子是几年前精装修，房东保养非常好，可以拎包入住，","特色
                                            【小区户型】文馨苑小区环境优雅，有两排五栋楼电梯房，两梯三户，户型面积在89平-185平之间。适合改善需求
                                                            
                                            【生活配套】小区北门10米就是康健公园，小区距离康健菜场30米。距离光大会展生活中心600米，日月光广场800米
                    
                    
                                            【附近学校】小区对口徐汇区康宁科技实验幼儿园，中国中学，小区与上海师范大学一墙之隔。书香气息浓厚。
                    
                    
                    
                "
"华育对面 南北两房 全明户型 房东诚意出售 价格可谈","https://shanghai.anjuke.com/prop/view/A1604930443?from=filter-salesxq&spread=filtersearch_p&region_ids=5&position=2520&kwtype=filter&now_time=1552813925",35276,76.5,20,"南北","简单装修","普通住宅",2,2,1,"中层",6,"无","商品房","名人花苑(东区)",NA,43,0.35,1.6,"徐汇","华泾","龙吴路2525弄1-24号",TRUE,TRUE,TRUE,"佳歆房产肖龙焰*：本人实地拍摄，确保房源真实、有效，房东诚意出售，看房随时，价格可谈！①地段介绍：未来徐汇南滨江地段，未来19/23号地铁沿线，华泾公园，华育！②房源详情：1999年房龄，小区花园位置，业主精装修全，带固定车位！③产证面积：76平，2房2厅1卫，南北户型，一梯三户④挂牌价格：270万（满五惟一，税费各付，买家只需契税）","特色
                                            【小区户型】多为一梯四户。推荐户型：板式44平朝南一房、76平南北和67平双南两房。一楼带花园，六楼为复式。
                                                                【小区设施】小区龙吟路门口菜市场，便利超市。中间有健身活动设施，有老年人活动中心
                                                                【房屋品质】1999年板房。开发商为上海欣高实业开发商，物业为上海现代金晨物业有限公司，地下车库防潮。
                    
                                            【生活配套】学校：往北100米华育中学，300米紫阳中学。银行：200米有农行，工行。购物：300米尚优玛特超市
                    
                    
                    
                    
                    
                "
"720度全景！对口东二！南北通透！厨卫全明！急售降价30万","https://shanghai.anjuke.com/prop/view/A1613252332?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=5&position=2521&kwtype=filter&now_time=1552814024",65116,43,35,"南北","简单装修","普通住宅",2,0,1,"中层",6,"无","商品房","东安五村",1.6,60,0.35,1.2,"徐汇","龙华","宛平南路909弄",TRUE,TRUE,TRUE,"卖点一：户型好---主卧朝南，厨卫全明，南北通透，阳台无遮挡采光好！卖点二：楼层好---居家装修，送家具家电，可拎包入住！卖点三：税费少----满五年的唯一一套住房。卖点四：产权清晰---无任何纠纷，户口可随时迁走。","特色
                                            【小区户型】小区共有20栋楼，主要户型有30-40平方的朝南一房和40-60平方的双南或南北两房，总高6楼！
                                                            
                                            【生活配套】小区正门直行100米到双峰菜市场和全家超市，正门右转步行300米龙华医院为3甲医院！
                    
                                            【轨道交通】小区正门左转200米就是地铁12号线龙华中路站5号口，正门上有公交144/533/822等线路！
                    
                                            【附近学校】小区正门直行200,米到徐汇区重点小学东安二小和宛平中学！
                    
                    
                    
                "
"史上超值的两房，看了您就知道！南北朝向双院子，近915号线","https://shanghai.anjuke.com/prop/view/A1604936078?from=filter-saleMetro&spread=filtersearch_p&region_ids=5&position=2522&kwtype=filter&now_time=1552814024",69167,72,20,"南","精装修","普通住宅",2,2,1,"低层",6,"无","商品房","长春新苑",2.9,150,0.35,1.2,"徐汇","田林","桂林路567弄",TRUE,FALSE,TRUE,"【小区名称】长春新苑【详细地址】本案位于：桂林路567弄【建造结构】1998年建，1梯2户【户型结构】2-2-1户型，主卧朝南，次卧朝北，厅南北通【装修情况】精装修，可拎包入住，家具可全送【产权情况】产权人1人，户口0人，无抵押，无贷款，随时过户，户口可迁，名额未用【税费明细】满五年一套房，产权清晰【买房优势】主营楼盘，主营小区，特别熟悉","特色
                                            【小区户型】小区由62个号多层和高层组成，户型面积在50平米到140平米之间，房龄1997年到2005年之间
                                                            
                                            【生活配套】小区北门80米处就是田尚坊，小区往东走400米就是六院，往南走600米就是大型的沃尔玛超市
                    
                    
                    
                    
                    
                "
"（笋盘）1房1厅，龙湖天街和华泾公园对面，2楼，钥匙房，诚售","https://shanghai.anjuke.com/prop/view/A1598794886?from=filter-salesxq&spread=filtersearch_p&region_ids=5&position=2523&kwtype=filter&now_time=1552814024",43023,43,14,"南北","毛坯","普通住宅",1,1,1,"低层",6,"无","商品房","华欣家园",1.4,480,0.25,0.6,"徐汇","华泾","龙吴路2418弄1-160号",TRUE,TRUE,TRUE,"核心卖点和润不动产李盈：本人实地拍摄，确保房源真实、有效，房东诚意出售，看房随时，价格可谈！①地段优势：未来徐汇南滨江地段，未来19/23号地铁沿线，靠近华泾公园，华育中学！②房源优势：2005年房龄，华泾公园滨江公园旁，龙湖天街对面！③产证面积：43平，1房1厅1卫，一梯2户！④挂牌价格：185万（满五年）","特色
                                            【小区户型】一梯2户，一梯4户，南北2房，双南2房，1房1厅，顶楼带阁楼，一梯2户的较少，一梯四户居多
                                                                【小区设施】小区车位充足，有花园和健身器材，西门口有果果幼儿园，联华超市及小饭店，北门口出去就是华泾公园
                                        
                                            【生活配套】西门口对面600米就是华泾生活广场，吉买盛，中国银行，肯德基，麦当劳
                    
                                            【轨道交通】华欣家园西门口100米处有178路956路958路731路770路714路820路1220路公交车
                    
                    
                                            【居民素质】居民以本地人居多，占65%比例，其它就是外来租客，以年轻人为主
                    
                    
                "
"花开花落为谁而开，请为这套房子停留，让你收获意想不到的惊喜.","https://shanghai.anjuke.com/prop/view/A1613266787?from=filter-saleMetro&spread=filtersearch_p&region_ids=5&position=2524&kwtype=filter&now_time=1552814024",58692,57.9,21,"南北","毛坯","普通住宅",2,2,1,"低层",6,"无","商品房","寿祥坊",1.8,NA,0.35,0.43,"徐汇","康健","桂林西街111弄",TRUE,FALSE,TRUE,"【小区名称】寿祥坊【地址楼层】本案位于：上海市徐汇区桂林西街111弄【建造结构】本案为1998年新建楼盘，板式房，两梯两户、【户型结构】一房朝南，一房朝北，厅南北直通【装修情况】精装修，可拎包入住，家具可全送【产权情况】产权人1人，户口：无，无抵押，无贷款，未用【税费明细】房子满五年，唯一住房，产权清晰可见【买房优势】主营楼盘，主营小区，特别熟悉","特色
                                            【小区户型】小区有多层和高层，多层面积35-75平，高层面积58-103平。
                                                            
                                            【生活配套】小区出门200米康五菜场，对面康健体育场，健身设施齐全，门口有直达家乐福公交。
                    
                                            【轨道交通】出门800米到上海南站1.3号线。
                    
                    
                    
                    
                "
"徐家汇商圈，近412号线，房东诚意出售，出行方便，采光好","https://shanghai.anjuke.com/prop/view/A1609444617?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=5&position=2525&kwtype=filter&now_time=1552814024",82353,85,18,"南","精装修","普通住宅",2,1,1,"中层",26,"有","商品房","福华花苑",1.5,240,0.3,1.3,"徐汇","斜土路","斜土路1111弄",TRUE,TRUE,TRUE,"1、稀.缺南北通板式两房两厅，两房朝南带飘窗，厅朝南带阳台，精装修，厨卫全明，公摊面积小，房型正气。2、精装修，很清爽，可直接拎包入住3、前后无遮挡，中间位置，采光好","特色
                                            【小区户型】多层：一南一北，厅朝北，厨卫全明，两房朝南，厅朝北，都是一梯两户。小高层两南一西，厅朝西，厨卫全明。
                                                            
                                            【生活配套】西临日月光，打浦桥，田子坊200米，东临美罗城，汇金百货1千米，南临徐汇滨江
                    
                                            【轨道交通】近地铁9/12号线嘉善路站600米，4/12号线大木桥路站500米，89路、205路公交就在小区门口
                    
                                            【附近学校】对口教科实验小学，是属于区重点学校，直升南阳中学
                    
                    
                                            【其他描述】2000年的品质小区，小区环境好，均价在周边2000年以后的小区来说相对适中
                    
                "
"杜绝虚假，真实担保房源，售后公房无税费，真正的特价房，急售。","https://shanghai.anjuke.com/prop/view/A1598995844?from=filter&spread=filtersearch_p&region_ids=5&position=2526&kwtype=filter&now_time=1552814024",43262,70.5,21,"南","精装修","普通住宅",2,1,1,"低层",6,"无","商品房","滨江小区",2.2,NA,NA,0.5,"徐汇","徐汇滨江","天钥桥南路1199弄,天钥桥南路1249弄",TRUE,FALSE,TRUE,"欢迎光临小毛的网上店铺24H服务热线：135.2486.9197（微信同号）【房屋卖点】：房东诚意急售！采光透风好！安全性高，小区地段成熟，商圈繁华，业主自己住的。【房型介绍】：南北户型，主卧朝南，次卧朝北，厅朝南，送20平米采光天井，户型全明！位于小区中心位置，很安静，小区环境很好，距江边也很近。","特色
                                            【小区户型】小区分1199弄跟1249弄，以50-80平米的小户型为主
                                                            
                    
                                            【轨道交通】小区距离地铁11号线龙耀路站700米，周边多条公交线路。
                    
                    
                    
                    
                "
"交通便捷，近康健公园生活很方便，房型正气楼层好","https://shanghai.anjuke.com/prop/view/A1613316238?from=filter-saleMetro&spread=filtersearch_p&region_ids=5&position=2527&kwtype=filter&now_time=1552814024",56338,92.3,22,"南北","精装修","普通住宅",2,2,1,"低层",6,"无","商品房","柳州路200-210号小区",NA,200,0.34,0.75,"徐汇","康健","柳州路200-210号(双)",FALSE,FALSE,FALSE,"核心卖点【小区名称】柳州路200号【地址楼层】本案位于：上海市徐汇区钦柳州路200号。【建造结构】本案为1997年建楼盘，板楼户型，一梯两户和两梯四户。【户型结构】本案为2-2-1户型，93.2平米3房，两房朝南，一房朝北，现改为一房朝南一房朝北，厅南北通，厨卫全明，【装修情况】精装修，可拎包入住，家具可全送【产权情况】产权人1人，户口：无，无抵押，无贷款，随时过户，户口可迁，未用；"," "
"徐汇中心地段 板式南北通透 楼层 满五唯一税少送花园送车位i","https://shanghai.anjuke.com/prop/view/A1607249493?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=5&position=2528&kwtype=filter&now_time=1552814024",86726,113,19,"南北","精装修","普通住宅",2,1,1,"中层",17,"有","商品房","徐家汇花园",3.7,500,0.25,2,"徐汇","徐家汇","宛平南路255弄1-35号",FALSE,TRUE,TRUE,"【鄭重承諾】也许有经纪人发的价格比我低，但我保证我的都是真实在售、真实价格。同时也珍惜彼此时间，不辜负您的选择，提高您的看房效率，尊重彼此的信任！","特色
                                            【小区户型】2房到3房为主，小区里面南北向，主力户型113 平方 127平方  170平方三房，南北户型
                                                                【小区设施】小区是欧式建筑设计，绿化率65% ，艺术喷泉，景观雕塑，底层架空绿化庭院，空中主题花园
                                        
                                            【生活配套】靠近徐家汇中心西临辛耕路南邻天钥桥路步行街，西面1KM有东方商厦，港汇广场，汇金百货，南有龙华医院
                    
                    
                                            【附近学校】对口东安三小，出小区400米就可以到徐汇区重点中学，徐汇第四中学
                    
                    
                                            【其他描述】小区车位情况，地上车位150个，月租300每月，地下车位250个，月租550
                    
                "
"正南2房，正对中心绿地，性价比，居住舒适，近六院，看房随时","https://shanghai.anjuke.com/prop/view/A1613469586?from=filter-saleMetro&spread=filtersearch_p&region_ids=5&position=2529&kwtype=filter&now_time=1552814024",52778,72,23,"南","精装修","普通住宅",2,1,1,"低层",20,"有","商品房","福苑小区",1.8,60,0.21,1.25,"徐汇","田林","宜山路655弄",TRUE,TRUE,TRUE,"1、位置：福苑小区位于宜山路655弄，田林绿地公园北边，田林核心板块，生活配套成熟，地铁，公交，超市，學校，医院，菜场，公园都在附近。2、房型：2房朝正南，2个房间都比较大，厅朝北，厨卫全明，3年前的精装修3、产权：产权人1个，户口无，。4、税费：满五年唯一，之前的福利分房。","特色
                                                            
                                            【生活配套】出小区50米就是菜市场，100米就是田林商业街，500米即是是第六人民医院
                    
                                            【轨道交通】500米九号线，十五号线桂林路站
                    
                                            【附近学校】对口田林四小，徐汇区第二梯队小学
                    
                    
                    
                "
"满五年售后公房少税，正南两房，高区采光好，看中价可谈","https://shanghai.anjuke.com/prop/view/A1613133173?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=5&position=2530&kwtype=filter&now_time=1552814024",57339,69.8,24,"东","简单装修","普通住宅",2,1,1,"高层",18,"无","商品房","钦州公寓",NA,300,0.3,1.5,"徐汇","田林","钦州路760,780,820号",TRUE,TRUE,TRUE,"【核心卖点】：小区绿化好，居住密度低，地理位置优越，地段成熟。钦州公寓田林独有，紧邻1/12/3/9线，繁华社区。房型介绍：两房朝南，厅朝北，房型正气，楼栋间距很大，采光完全没有影响，全天都有阳光","特色
                                            【小区户型】小区共3栋楼，都是排楼，4梯21户，房型：朝南户型，以2房为主，
                                                            
                                            【生活配套】近田林商业街500米 田林菜场600米，田林绿地200米 ，第六人民医院500米
                    
                                            【轨道交通】近公交站点300米，地铁1/12号线漕宝路站1100米，3/4/9号线宜山路站1200米
                    
                                            【附近学校】对口徐汇区重点田林四小，田林三中
                    
                    
                    
                "
"实房实价，精装修，满伍唯壹，送固定车位，接受置换，看房有钥匙","https://shanghai.anjuke.com/prop/view/A1606216594?from=filter-saleMetro&spread=filtersearch_p&region_ids=5&position=2531&kwtype=filter&now_time=1552814024",52029,90,22,"南北","精装修","普通住宅",2,2,1,"低层",6,"有","商品房","狮城花苑",1.8,120,0.35,0.8,"徐汇","龙华","龙吴路338弄",TRUE,TRUE,FALSE,"Part1：房源介绍-HOME（IS）INT.RODUCED基本情况：产证面积1.地段：2.户型：3.税费：4.地铁：5.学校：接受置换，看中可面谈。本人发布的一切房源均为甄房源，真信息，甄价格，可看房。","特色
                                            【小区户型】小区总栋数11栋480户，主推57-71㎡的两房，一梯两户，三户，小区楼间距较大
                                                            
                    
                                            【轨道交通】小区向右300米就是3/12号线龙漕路站，小区南门出向左300米就是11/12号线龙华站，44路公交
                    
                    
                    
                    
                "
"天际花园新出2房，带30平花园，精装修，满五年，看房方便！","https://shanghai.anjuke.com/prop/view/A1606334323?from=filter-saleMetro&spread=filtersearch_p&region_ids=5&position=2532&kwtype=filter&now_time=1552814024",89560,78.2,19,"南","精装修","普通住宅",2,1,1,"低层",6,"无","商品房","天际花园",3.2,600,0.35,2.5,"徐汇","徐家汇","南丹东路99弄1-22号",TRUE,FALSE,TRUE,"【房型介绍】：天际花园，多层一梯两户，进门餐厅，客厅连接厨房，南北通透，客厅落地窗出去是一个30平花园，两个房间一南一北，卫生间在两个房间中间，格局合理。比较徐家汇相同品质小区两房，总价低，户型好，你值得*有。","特色
                                            【小区户型】1梯2户，3户，2梯3户，4户。全部板式房型，全南或者南北通透。
                                                                【小区设施】小区车位充足，有会所，健身，游泳池，网球场，儿童乐园。
                                        
                                            【生活配套】徐南菜场和宛南菜场均150米左右，徐家汇街道服务中心就在旁边。
                    
                                            【轨道交通】徐家汇地铁站，上海体育场均在600米左右，门口就有公交车，内环高架和沪闵高价在1KM左右。
                    
                    
                                            【居民素质】居民素质很高，上海本地人占80%，境外人5%，外地人15%。年龄层在35-60岁。
                    
                    
                "
"凯翔小区，对口求知九年一贯制，精装全送 看中价格可谈 送车位","https://shanghai.anjuke.com/prop/view/A1615693802?from=filter-saleMetro&spread=filtersearch_p&region_ids=5&position=2533&kwtype=filter&now_time=1552814024",56276,63.3,21,"南","精装修","普通住宅",2,2,1,"中层",18,"无","商品房","凯翔小区",NA,139,0.33,1.2,"徐汇","龙华","龙漕路135弄",TRUE,TRUE,TRUE,"【小区名称】凯翔小区【详细地址】本案位于：1/12号线漕宝路地铁站旁【建造结构】1998年建【户型结构】2-1-1户型【装修情况】精装全送【产权情况】产权人1人，户口0人，无抵押，无贷款，随时过户，户口可迁，名额未用【税费明细】满五年一套房，产权清晰【买房优势】主营楼盘，主营小区，特别熟悉","特色
                                            【小区户型】小区分为电梯房和多层，电梯房主要以两房为主，电梯01-04室朝正南，小区多层的三房的户型比较好。
                                                            
                                            【生活配套】小区出门步行50米远就是漕溪菜市场，走30米远就是漕溪公园，步行150米就是上海第八人民医院配套齐全
                    
                                            【轨道交通】小区步行70米就是3号线漕溪路地铁站，步行100米是1.12号线漕宝路站，3轨环绕，交通四通发达。
                    
                                            【附近学校】小区对口百年求知小学，入读此小学需要落户满三年，入学门槛比较好，教育质量相当好
                    
                    
                    
                "
"对口交大附小， 徐汇中学，近3,4,9号线，边套全明南北通！","https://shanghai.anjuke.com/prop/view/A1606177916?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=5&position=2534&kwtype=filter&now_time=1552814024",73541,63.9,24,"南","精装修","普通住宅",2,1,1,"中层",7,"无","商品房","南宜花苑",NA,130,0.25,1.45,"徐汇","徐家汇","宜山路408弄1-22号",TRUE,TRUE,TRUE,"Part1房源介绍-HOU*■房型正气：63.91平米，2房1厅1卫，一南一北，厅朝东，采光好，全明户型（*房屋，价格透明，优惠实在）■装修情况：中等装修■采光充足：前后无遮挡■得房率高：得房率0.81","特色
                                            【小区户型】该小区为一梯四户，和一梯三户，共22个单元，主打面积是48平的一房和68平的两房，自住挂户口都可以。
                                                            
                                            【生活配套】往南步行500米可到达光启城和家乐福，往北步行800米可到港汇广场。向西步行300米到达徐虹北路菜场
                    
                                            【轨道交通】出小区向南步行50米到达轨道交通3/4/9号线宜山路站。出小区东北方向步行700米到达徐家汇地铁站。
                    
                                            【附近学校】小区对口小学为第二梯队交大附小，对口中学为名校徐汇中学及南洋模范中学。小学初中师资力量都很雄厚。
                    
                    
                    
                "
"一梯两户1房1厅带院 全明户型 地铁15号线口 无税房 诚售","https://shanghai.anjuke.com/prop/view/A1601410180?from=filter&spread=filtersearch_p&region_ids=5&position=2535&kwtype=filter&now_time=1552814024",37422,48.1,21,"南","精装修","普通住宅",1,1,1,"低层",6,"无","商品房","华泾四村",NA,350,0.38,0.45,"徐汇","华泾","华泾路880弄1-88号",TRUE,FALSE,TRUE,"1.房屋坐落：华泾四村，华泾路880弄2.一梯两户，底楼带院子，采光特别好，视野很开阔，旁边就是公园，一眼望过去全是绿化。3.温馨一房，得房率非常高，开间进深很大气4.此房业主置换，无贷款无户口，干干净净，清清爽爽5.对首付无要求，符合国家政策就行。6.真实在售，真实图片，真实价格，随时看房","特色
                                            【小区户型】一梯2户，1房的48平，2房的南北的60平的居多，也有双南的2房，三房的是板式户型113平
                                                            
                    
                                            【轨道交通】小区门口50米处有770路，956路公交，5站可达12号线龙漕路站，8站可达徐家汇
                    
                    
                    
                    
                "
"万科壹流物业，近日月光旁，精装修拎包入住，送固定车位，近地铁","https://shanghai.anjuke.com/prop/view/A1613394537?from=filter-saleMetro-salesxq&spread=filtersearch_p&region_ids=5&position=2536&kwtype=filter&now_time=1552814024",92879,96.9,19,"南北","精装修","普通住宅",2,1,1,"低层",18,"有","商品房","万科华尔兹花园",1.7,350,0.4,2.1,"徐汇","田林","漕宝路77弄",TRUE,TRUE,TRUE,"1一房客厅朝南，一房朝北，精装修可拎包入住，采光充足，全明户型2车位车库:小区车位较多，物业即可办理，24物业24安保3漕宝路近地铁1，12号线，近上海南站，附近公交便利，地铁环绕4产权清晰:无抵押，无贷款，无户口，满五少税，学籍未用，随时签约","特色
                                            【小区户型】小区主力户型；96.77两房 127平米板式三房 140平米大四房 整个小区都是1T2户
                                                            
                                            【生活配套】小区出门左拐步行500米就是日月光商场 地铁1.12号线漕宝路站 出门右拐350米就田林商业街及菜场
                    
                    
                    
                    
                    
                "
